 Simulation_Period = 20090901 -- 20161231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon            TOTout_C            TOTinp_C           POMinp1_C           POMinp2_C            DOMinp_C           POMdec1_C           POMdec2_C       POMdec2DOM1_C       POMdec2DOM2_C       POMdec2MOM1_C       POMdec2MOM2_C            MOMdec_C           MOM2DOM_C           QOM2DOM_C           DOM2QOM_C        DOM2QOMnet_C           DOM2MBA_C     MBA_mortality_C           MBA2EP1_C           MBA2EP2_C            MBA2EM_C            MBA_PM_C           EP2DOM1_C           EP2DOM2_C            EM2DOM_C           MBA2DOM_C           MBA2POM_C           MBA2MBD_C           MBD2MBA_C             CO2_gmo              CO2_gm          CO2_growth          CO2_maintn          CO2_ovflow      CO2_maintn_MBA      CO2_maintn_MBD      CO2_ovflow_MBA      CO2_ovflow_MBD           Nmine_dep             NH4_dep             NO3_dep             Nmn_net                 Nmn             Nmn_MBA             Nmn_MBD                 Nim             Nim_NH4             Nim_NO3              Nitrif            DENitrif            TOTout_N            TOTinp_N           POMinp1_N           POMinp2_N            DOMinp_N           POMdec1_N           POMdec2_N       POMdec2DOM1_N       POMdec2DOM2_N       POMdec2MOM1_N       POMdec2MOM2_N            MOMdec_N           MOM2DOM_N           QOM2DOM_N           DOM2QOM_N        DOM2QOMnet_N           DOM2MBA_N     MBA_mortality_N           MBA2EP1_N           MBA2EP2_N            MBA2EM_N            MBA_PM_N           EP2DOM1_N           EP2DOM2_N            EM2DOM_N           MBA2DOM_N           MBA2POM_N           MBA2MBD_N           MBD2MBA_N                                                                                                                                                                                                                                                                                                                                                                                                                                    
    201203        0.571601E-04        0.602844E-04        0.421991E-05        0.223052E-04        0.337593E-04        0.263706E-05        0.195249E-04        0.237128E-05        0.175570E-04        0.265788E-06        0.196790E-05        0.265379E-05        0.265379E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.563218E-04        0.561774E-13        0.117045E-07        0.278287E-08        0.151391E-07        0.296266E-07        0.103718E-07        0.365974E-08        0.145257E-07        0.291181E-13        0.270593E-13        0.274324E-12        0.601293E-06        0.571601E-04        0.571601E-04        0.563118E-04        0.848296E-06        0.000000E+00        0.846571E-06        0.172491E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201204        0.890163E-04        0.115826E-03        0.810783E-05        0.428557E-04        0.648626E-04        0.286843E-05        0.207003E-04        0.257932E-05        0.186139E-04        0.289107E-06        0.208637E-05        0.277063E-05        0.277063E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.888123E-04        0.855082E-13        0.126522E-07        0.325871E-08        0.166267E-07        0.325377E-07        0.105127E-07        0.361551E-08        0.146365E-07        0.443210E-13        0.411872E-13        0.395567E-12        0.748591E-06        0.890163E-04        0.890163E-04        0.878933E-04        0.112297E-05        0.000000E+00        0.112134E-05        0.163244E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201205        0.556456E-04        0.518043E-04        0.362630E-05        0.191676E-04        0.290104E-04        0.315218E-05        0.220915E-04        0.283447E-05        0.198649E-04        0.317706E-06        0.222659E-05        0.292750E-05        0.292750E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.547453E-04        0.143499E-11        0.141902E-07        0.391853E-08        0.189234E-07        0.370335E-07        0.107137E-07        0.361568E-08        0.148557E-07        0.743789E-12        0.691198E-12        0.107147E-10        0.541455E-06        0.556456E-04        0.556456E-04        0.547453E-04        0.900246E-06        0.000000E+00        0.898704E-06        0.154269E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201206        0.787377E-04        0.915167E-04        0.640617E-05        0.338612E-04        0.512493E-04        0.344399E-05        0.224477E-04        0.309687E-05        0.201852E-04        0.347118E-06        0.226249E-05        0.310695E-05        0.310695E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.776236E-04        0.715418E-11        0.149411E-07        0.417758E-08        0.199788E-07        0.391046E-07        0.109841E-07        0.364360E-08        0.151758E-07        0.370819E-11        0.344600E-11        0.493659E-10        0.641165E-06        0.787377E-04        0.787377E-04        0.776236E-04        0.111410E-05        0.000000E+00        0.111264E-05        0.146552E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201207        0.692316E-04        0.720558E-04        0.504391E-05        0.266607E-04        0.403513E-04        0.377583E-05        0.235046E-04        0.339526E-05        0.211356E-04        0.380563E-06        0.236901E-05        0.330376E-05        0.330376E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.682396E-04        0.963866E-11        0.155743E-07        0.452279E-08        0.210012E-07        0.411080E-07        0.112868E-07        0.369471E-08        0.155534E-07        0.499595E-11        0.464271E-11        0.808260E-10        0.549794E-06        0.692316E-04        0.692316E-04        0.682396E-04        0.992022E-06        0.000000E+00        0.990636E-06        0.138545E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201208        0.657270E-04        0.649022E-04        0.454315E-05        0.240138E-04        0.363452E-04        0.392836E-05        0.239054E-04        0.353243E-05        0.214960E-04        0.395938E-06        0.240941E-05        0.339891E-05        0.339891E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.647929E-04        0.132857E-10        0.152728E-07        0.446705E-08        0.206279E-07        0.403810E-07        0.116122E-07        0.376128E-08        0.159702E-07        0.688630E-11        0.639940E-11        0.115191E-09        0.506215E-06        0.657270E-04        0.657270E-04        0.647929E-04        0.934071E-06        0.000000E+00        0.932758E-06        0.131296E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201209        0.645401E-04        0.632711E-04        0.442898E-05        0.234103E-04        0.354318E-04        0.365249E-05        0.240833E-04        0.328436E-05        0.216560E-04        0.368132E-06        0.242734E-05        0.324746E-05        0.324746E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.636709E-04        0.160133E-10        0.131566E-07        0.386324E-08        0.177856E-07        0.348215E-07        0.117852E-07        0.378675E-08        0.161843E-07        0.830009E-11        0.771323E-11        0.120677E-09        0.473683E-06        0.645401E-04        0.645401E-04        0.636709E-04        0.869222E-06        0.000000E+00        0.867976E-06        0.124571E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201210        0.532318E-04        0.457333E-04        0.320133E-05        0.169213E-04        0.256107E-04        0.320218E-05        0.233604E-04        0.287943E-05        0.210059E-04        0.322745E-06        0.235448E-05        0.297503E-05        0.297503E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.525221E-04        0.262493E-10        0.107626E-07        0.309716E-08        0.144833E-07        0.283692E-07        0.117906E-07        0.376343E-08        0.161719E-07        0.136057E-10        0.126437E-10        0.162862E-09        0.388836E-06        0.532318E-04        0.532318E-04        0.525221E-04        0.709717E-06        0.000000E+00        0.708530E-06        0.118753E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201211        0.359116E-04        0.227983E-04        0.159588E-05        0.843538E-05        0.127671E-04        0.264601E-05        0.197146E-04        0.237932E-05        0.177276E-04        0.266690E-06        0.198702E-05        0.249433E-05        0.249433E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.354143E-04        0.121105E-08        0.914544E-08        0.249983E-08        0.121692E-07        0.250255E-07        0.116621E-07        0.369578E-08        0.159727E-07        0.627719E-09        0.583335E-09        0.667733E-08        0.150850E-06        0.359116E-04        0.359116E-04        0.353980E-04        0.513527E-06        0.000000E+00        0.512377E-06        0.115064E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201212        0.271379E-04        0.742528E-05        0.519769E-06        0.274735E-05        0.415815E-05        0.267829E-05        0.202788E-04        0.240835E-05        0.182349E-04        0.269943E-06        0.204389E-05        0.266793E-05        0.266793E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.275129E-04        0.292125E-10        0.822002E-08        0.206598E-08        0.107488E-07        0.210640E-07        0.114505E-07        0.359579E-08        0.156524E-07        0.151416E-10        0.140710E-10        0.160832E-09        0.237748E-06        0.271379E-04        0.271379E-04        0.267164E-04        0.421506E-06        0.000000E+00        0.420379E-06        0.112656E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201301        0.221130E-04        0.381290E-05        0.266903E-06        0.141078E-05        0.213522E-05        0.244483E-05        0.174578E-04        0.219842E-05        0.156982E-04        0.246413E-06        0.175956E-05        0.249647E-05        0.249647E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.225590E-04        0.408562E-10        0.842820E-08        0.187972E-08        0.107717E-07        0.211205E-07        0.112070E-07        0.347469E-08        0.152766E-07        0.211767E-10        0.196794E-10        0.195783E-09        0.199562E-06        0.221130E-04        0.221130E-04        0.217139E-04        0.399120E-06        0.000000E+00        0.398024E-06        0.109631E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201302        0.229305E-04        0.610952E-05        0.427667E-06        0.226052E-05        0.342133E-05        0.258122E-05        0.157521E-04        0.232106E-05        0.141644E-04        0.260159E-06        0.158764E-05        0.259566E-05        0.259566E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.225310E-04        0.506634E-11        0.899455E-08        0.181268E-08        0.112935E-07        0.221058E-07        0.110499E-07        0.336612E-08        0.150034E-07        0.262601E-11        0.244033E-11        0.264082E-10        0.205814E-06        0.229305E-04        0.229305E-04        0.225297E-04        0.400833E-06        0.000000E+00        0.399763E-06        0.107018E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201303        0.249453E-04        0.127075E-04        0.889528E-06        0.470179E-05        0.711621E-05        0.266271E-05        0.137675E-04        0.239434E-05        0.123799E-04        0.268373E-06        0.138762E-05        0.261281E-05        0.261281E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.245245E-04        0.320793E-12        0.966172E-08        0.177634E-08        0.119527E-07        0.233911E-07        0.109225E-07        0.325640E-08        0.147597E-07        0.166275E-12        0.154518E-12        0.174885E-11        0.213489E-06        0.249453E-04        0.249453E-04        0.245245E-04        0.420732E-06        0.000000E+00        0.419689E-06        0.104310E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201304        0.434632E-04        0.471422E-04        0.329995E-05        0.174426E-04        0.263997E-04        0.281696E-05        0.127012E-04        0.253304E-05        0.114211E-04        0.283919E-06        0.128015E-05        0.266945E-05        0.266945E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.430128E-04        0.272669E-13        0.105887E-07        0.189003E-08        0.130402E-07        0.255189E-07        0.108687E-07        0.315508E-08        0.146018E-07        0.141331E-13        0.131338E-13        0.156246E-12        0.300274E-06        0.434632E-04        0.434632E-04        0.428525E-04        0.610686E-06        0.000000E+00        0.609676E-06        0.100998E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201305        0.847585E-04        0.118281E-03        0.827968E-05        0.437640E-04        0.662375E-04        0.306949E-05        0.142512E-04        0.276012E-05        0.128148E-04        0.309373E-06        0.143637E-05        0.278462E-05        0.278462E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.845834E-04        0.164405E-14        0.121871E-07        0.253376E-08        0.153832E-07        0.301040E-07        0.109008E-07        0.308471E-08        0.145655E-07        0.852149E-15        0.791897E-15        0.815120E-14        0.436164E-06        0.847585E-04        0.847585E-04        0.837659E-04        0.992588E-06        0.000000E+00        0.991629E-06        0.959187E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201306        0.132078E-03        0.192954E-03        0.135068E-04        0.713929E-04        0.108054E-03        0.350104E-05        0.185518E-04        0.314817E-05        0.166820E-04        0.352867E-06        0.186983E-05        0.298602E-05        0.298602E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.130840E-03        0.624761E-15        0.127355E-07        0.344778E-08        0.169114E-07        0.330946E-07        0.110220E-07        0.307776E-08        0.146884E-07        0.323829E-15        0.300932E-15        0.342190E-14        0.525690E-06        0.132078E-03        0.132078E-03        0.130827E-03        0.125150E-05        0.000000E+00        0.125061E-05        0.894268E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201307        0.108853E-03        0.143800E-03        0.100660E-04        0.532060E-04        0.805280E-04        0.361507E-05        0.233055E-04        0.325071E-05        0.209565E-04        0.364361E-06        0.234894E-05        0.303375E-05        0.303375E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.107802E-03        0.316252E-14        0.115154E-07        0.382118E-08        0.160266E-07        0.313631E-07        0.111037E-07        0.312230E-08        0.148235E-07        0.163921E-14        0.152331E-14        0.193663E-13        0.442192E-06        0.108853E-03        0.108853E-03        0.107791E-03        0.106187E-05        0.000000E+00        0.106104E-05        0.828996E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201308        0.114808E-03        0.148559E-03        0.103991E-04        0.549667E-04        0.831928E-04        0.367949E-05        0.272305E-04        0.330864E-05        0.244860E-04        0.370854E-06        0.274455E-05        0.305860E-05        0.305860E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.114132E-03        0.203995E-13        0.106473E-07        0.401662E-08        0.153236E-07        0.299875E-07        0.111020E-07        0.317983E-08        0.148849E-07        0.105736E-13        0.982596E-14        0.126514E-12        0.424644E-06        0.114808E-03        0.114808E-03        0.113766E-03        0.104293E-05        0.000000E+00        0.104216E-05        0.768692E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201309        0.804660E-04        0.839978E-04        0.587984E-05        0.310792E-04        0.470388E-04        0.361498E-05        0.292524E-04        0.325063E-05        0.263041E-04        0.364352E-06        0.294834E-05        0.302484E-05        0.302484E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.796723E-04        0.139456E-12        0.981844E-08        0.388291E-08        0.143178E-07        0.280193E-07        0.110471E-07        0.323946E-08        0.148926E-07        0.722834E-13        0.671725E-13        0.918813E-12        0.323691E-06        0.804660E-04        0.804660E-04        0.796545E-04        0.811485E-06        0.000000E+00        0.810766E-06        0.718934E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201310        0.588836E-04        0.498242E-04        0.348769E-05        0.184350E-04        0.279015E-04        0.313038E-05        0.292110E-04        0.281487E-05        0.262669E-04        0.315510E-06        0.294416E-05        0.277497E-05        0.277497E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.598089E-04        0.545509E-11        0.851826E-08        0.330695E-08        0.123572E-07        0.241879E-07        0.109021E-07        0.326060E-08        0.147658E-07        0.282751E-11        0.262758E-11        0.302152E-10        0.250294E-06        0.588836E-04        0.588836E-04        0.582161E-04        0.667486E-06        0.000000E+00        0.666806E-06        0.680045E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
